lat,lon,year,date,end_date,name,county,circuit,cause,outage_type,division,customer_minutes,restoration_min,medical_baseline,life_support,schools,hospitals
36.66321,-119.13239,2023,2023-10-12,2023-10-12,SAND CREEK 1103,Fresno,SAND CREEK 1103,Unknown Cause,FTS,Fresno,97142,217,56,33,0,0
37.04218,-121.53599,2023,2023-10-12,2023-10-12,LLAGAS 2101,Santa Clara,LLAGAS 2101,Company Initiated,FTS,San Jose,3053,71,1,1,0,0
39.09817,-123.19547,2023,2023-10-12,2023-10-12,UKIAH 1114,Mendocino,UKIAH 1114,Equipment Failure/Involved,FTS,Humboldt,49616,112,47,28,1,0
39.1719,-120.9956,2023,2023-10-12,2023-10-12,BRUNSWICK 1106,Nevada,BRUNSWICK 1106,Company Initiated,FTS,Sacramento,498,83,0,0,0,0
38.51226,-122.99479,2023,2023-10-12,2023-10-12,MONTE RIO 1113,Sonoma,MONTE RIO 1113,Vegetation,FTS,Sonoma,11251,283,12,8,0,0
37.91116,-122.55011,2023,2023-10-12,2023-10-12,ALTO 1124,Marin,ALTO 1124,3rd Party,FTS,North Bay,29610,217,7,2,0,0
37.2666,-122.0353,2023,2023-10-12,2023-10-12,SARATOGA 1103,Santa Clara,SARATOGA 1103,Vegetation,FTS,De Anza,100408,224,20,11,0,0
35.19478,-120.55035,2023,2023-10-12,2023-10-12,SAN LUIS OBISPO 1104,San Luis Obispo,SAN LUIS OBISPO 1104,Equipment Failure/Involved,FTS,Los Padres,469606,259,75,58,3,0
37.26712,-121.73284,2023,2023-10-13,2023-10-13,PIERCY 2110,Santa Clara,PIERCY 2110,Company Initiated,FTS,San Jose,10640,18,32,20,0,0
36.95486,-121.4155,2023,2023-10-13,2023-10-13,HOLLISTER 2102,San Benito,HOLLISTER 2102,Unknown Cause,FTS,Central Coast,18626,260,0,0,0,0
37.13756,-121.72382,2023,2023-10-13,2023-10-13,MORGAN HILL 2111,Santa Clara,MORGAN HILL 2111,Company Initiated,FTS,San Jose,7746,20,26,23,0,0
38.64403,-120.92101,2023,2023-10-13,2023-10-13,SHINGLE SPRINGS 2110,El Dorado,SHINGLE SPRINGS 2110,3rd Party,FTS,Sierra,157777,204,96,65,7,0
35.45071,-118.9347,2023,2023-10-13,2023-10-13,KERN OIL 1106,Kern,KERN OIL 1106,Unknown Cause,FTS,Kern,1072,134,0,0,0,0
37.01531,-121.94795,2023,2023-10-13,2023-10-13,PAUL SWEET 2106,Santa Cruz,PAUL SWEET 2106,Vegetation,FTS,Central Coast,66990,105,38,30,2,0
36.97833,-121.83326,2023,2023-10-14,2023-10-14,ROB ROY 2104,Santa Cruz,ROB ROY 2104,Unknown Cause,FTS,Central Coast,335545,315,184,153,6,0
37.97028,-120.28217,2023,2023-10-14,2023-10-14,CURTIS 1705,Tuolumne,CURTIS 1705,Animal,FTS,Yosemite,57708,84,69,45,5,0
39.36714,-121.22289,2023,2023-10-14,2023-10-14,DOBBINS 1101,Yuba,DOBBINS 1101,Animal,FTS,Sacramento,52200,172,54,39,1,0
36.72274,-121.2841,2023,2023-10-14,2023-10-14,HOLLISTER 2105,San Benito,HOLLISTER 2105,Animal,FTS,Central Coast,6731,53,2,2,2,0
37.99245,-120.27927,2023,2023-10-14,2023-10-14,CURTIS 1702,Tuolumne,CURTIS 1702,Unknown Cause,FTS,Yosemite,72248,154,66,44,1,0
38.04016,-120.25467,2023,2023-10-14,2023-10-14,MIWUK 1702,Tuolumne,MIWUK 1702,Unknown Cause,FTS,Yosemite,1734317,675,231,170,1,0
39.18536,-121.05514,2023,2023-10-13,2023-10-14,GRASS VALLEY 1101,Nevada,GRASS VALLEY 1101,Equipment Failure/Involved,FTS,Sierra,176053,1230,35,29,0,0
38.97985,-121.10605,2023,2023-10-14,2023-10-14,BELL 1108,Placer,BELL 1108,Animal,FTS,Sierra,4730,55,9,5,0,0
38.51908,-122.50554,2023,2023-10-14,2023-10-14,SILVERADO 2105,Napa,SILVERADO 2105,Unknown Cause,FTS,North Bay,4150,95,2,1,0,0
38.51908,-122.50554,2023,2023-10-14,2023-10-14,SILVERADO 2105,Napa,SILVERADO 2105,Unknown Cause,FTS,North Bay,1474,36,2,1,0,0
38.16406,-120.40199,2023,2023-10-14,2023-10-14,STANISLAUS 1701,Calaveras,STANISLAUS 1701,Unknown Cause,FTS,Yosemite,127090,142,66,45,0,0
40.47334,-123.68553,2023,2023-10-13,2023-10-14,BRIDGEVILLE 1101,Humboldt,BRIDGEVILLE 1101,Vegetation,FTS,Humboldt,1239822,1547,34,26,3,0
40.57916,-122.28428,2023,2023-10-14,2023-10-14,OREGON TRAIL 1104,Shasta,OREGON TRAIL 1104,Equipment Failure/Involved,FTS,North Valley,74744,374,54,36,0,0
35.51258,-120.27736,2023,2023-10-14,2023-10-14,CHOLAME 2102,San Luis Obispo,CHOLAME 2102,Unknown Cause,FTS,Los Padres,53624,332,4,4,2,0
38.96864,-121.01716,2023,2023-10-15,2023-10-15,HALSEY 1102,Placer,HALSEY 1102,Unknown Cause,FTS,Sierra,192945,477,45,33,2,0
38.51908,-122.50554,2023,2023-10-15,2023-10-15,SILVERADO 2105,Napa,SILVERADO 2105,3rd Party,FTS,North Bay,22363,887,1,1,0,0
39.1719,-120.9956,2023,2023-10-15,2023-10-15,BRUNSWICK 1106,Nevada,BRUNSWICK 1106,Vegetation,FTS,Sacramento,159123,218,163,124,3,0
39.20114,-121.19767,2023,2023-10-15,2023-10-15,NARROWS 2105,Nevada,NARROWS 2105,Unknown Cause,FTS,Sierra,78179,107,68,45,0,0
37.72417,-120.19413,2023,2023-10-15,2023-10-16,BEAR VALLEY 2105,Mariposa,BEAR VALLEY 2105,Unknown Cause,FTS,Yosemite,10461,317,6,3,0,0
35.50909,-120.71204,2023,2023-10-16,2023-10-16,TEMPLETON 2111,San Luis Obispo,TEMPLETON 2111,Animal,FTS,Los Padres,30097,253,6,6,0,0
38.40896,-122.92176,2023,2023-10-16,2023-10-16,MOLINO 1102,Sonoma,MOLINO 1102,Animal,FTS,Sonoma,3780,90,0,0,0,0
39.07657,-122.95219,2023,2023-10-16,2023-10-16,HARTLEY 1101,Lake,HARTLEY 1101,Unknown Cause,FTS,Humboldt,43566,186,31,21,0,0
39.21437,-120.97509,2023,2023-10-16,2023-10-16,BRUNSWICK 1102,Nevada,BRUNSWICK 1102,Vegetation,FTS,Sacramento,44957,67,52,35,0,0
37.07722,-121.65846,2023,2023-10-16,2023-10-16,MORGAN HILL 2105,Santa Clara,MORGAN HILL 2105,Unknown Cause,FTS,San Jose,24980,160,8,5,0,0
38.37534,-120.91677,2023,2023-10-16,2023-10-16,CLAY 1101,Amador,CLAY 1101,Animal,FTS,Stockton,21756,49,44,32,0,0
38.75514,-120.938,2023,2023-10-16,2023-10-16,SHINGLE SPRINGS 2109,El Dorado,SHINGLE SPRINGS 2109,Animal,FTS,Sierra,55624,136,45,29,0,0
36.71051,-118.93965,2023,2023-10-16,2023-10-16,DUNLAP 1102,Tulare,DUNLAP 1102,Unknown Cause,FTS,Fresno,9178,162,0,0,0,0
37.08268,-122.0578,2023,2023-10-16,2023-10-16,CAMP EVERS 2105,Santa Cruz,CAMP EVERS 2105,Equipment Failure/Involved,FTS,Central Coast,185220,140,120,99,1,0
36.50205,-121.82946,2023,2023-10-16,2023-10-16,HATTON 1101,Monterey,HATTON 1101,Equipment Failure/Involved,FTS,Central Coast,390439,1015,91,61,8,0
38.46397,-120.11721,2023,2023-10-17,2023-10-17,SALT SPRINGS 2101,Calaveras,SALT SPRINGS 2101,Company Initiated,FTS,Stockton,9360,10,18,15,2,0
35.51258,-120.27736,2023,2023-10-17,2023-10-17,CHOLAME 2102,San Luis Obispo,CHOLAME 2102,Unknown Cause,FTS,Los Padres,31964,215,4,4,2,0
40.94249,-123.73173,2023,2023-10-17,2023-10-17,WILLOW CREEK 1101,Humboldt,WILLOW CREEK 1101,Animal,FTS,Humboldt,17880,30,28,21,0,1
38.20278,-120.60258,2023,2023-10-17,2023-10-17,CALAVERAS CEMENT 1101,Calaveras,CALAVERAS CEMENT 1101,Unknown Cause,FTS,Stockton,182352,262,41,32,0,0
39.75865,-121.78963,2023,2023-10-17,2023-10-17,SYCAMORE CREEK 1109,Butte,SYCAMORE CREEK 1109,Unknown Cause,FTS,North Valley,115699,424,54,36,1,0
36.81252,-121.66106,2023,2023-10-17,2023-10-17,PRUNEDALE 1110,Monterey,PRUNEDALE 1110,Animal,FTS,Central Coast,45568,416,19,17,0,0
38.46282,-122.19143,2023,2023-10-17,2023-10-17,MONTICELLO 1101,Napa,MONTICELLO 1101,Unknown Cause,FTS,North Bay,145126,549,30,21,0,0
39.66145,-121.57291,2023,2023-10-17,2023-10-17,CLARK ROAD 1102,Butte,CLARK ROAD 1102,3rd Party,FTS,North Valley,105399,415,105,76,3,0
36.50548,-121.74494,2023,2023-10-17,2023-10-17,LAURELES 1112,Monterey,LAURELES 1112,Company Initiated,FTS,Central Coast,156416,64,101,76,3,0
36.71051,-118.93965,2023,2023-10-18,2023-10-18,DUNLAP 1102,Tulare,DUNLAP 1102,Unknown Cause,FTS,Fresno,7011,123,0,0,0,0
39.05408,-120.9694,2023,2023-10-18,2023-10-18,WEIMAR 1101,Placer,WEIMAR 1101,Unknown Cause,FTS,Sierra,108583,229,39,28,0,0
37.28158,-122.08369,2023,2023-10-18,2023-10-18,STELLING 1110,Santa Clara,STELLING 1110,Unknown Cause,FTS,De Anza,2838,66,2,2,0,0
37.37252,-122.21309,2023,2023-10-18,2023-10-18,MENLO 1102,San Mateo,MENLO 1102,Unknown Cause,FTS,Peninsula,1501,79,1,1,0,0
34.67252,-120.07695,2023,2023-10-18,2023-10-18,ZACA 1102,Santa Barbara,ZACA 1102,3rd Party,FTS,Los Padres,8207,17,20,11,1,0
34.67252,-120.07695,2023,2023-10-18,2023-10-18,ZACA 1102,Santa Barbara,ZACA 1102,3rd Party,FTS,Los Padres,28473,81,20,11,1,0
38.10669,-122.61283,2023,2023-10-19,2023-10-19,STAFFORD 1102,Marin,STAFFORD 1102,Company Initiated,FTS,North Bay,35688,24,98,58,1,0
38.83535,-120.79989,2023,2023-10-19,2023-10-19,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Animal,FTS,Sierra,84678,121,84,61,5,0
37.89322,-122.18961,2023,2023-10-19,2023-10-19,SOBRANTE 1103,Contra Costa,SOBRANTE 1103,Unknown Cause,FTS,Diablo,56832,96,36,26,0,0
36.72073,-121.5907,2023,2023-10-19,2023-10-19,GABILAN 1101,Monterey,GABILAN 1101,Unknown Cause,FTS,Central Coast,330,66,0,0,0,0
37.13756,-121.72382,2023,2023-10-19,2023-10-19,MORGAN HILL 2111,Santa Clara,MORGAN HILL 2111,Unknown Cause,FTS,San Jose,83669,109,60,48,0,0
37.04218,-121.53599,2023,2023-10-19,2023-10-19,LLAGAS 2101,Santa Clara,LLAGAS 2101,3rd Party,FTS,San Jose,125316,546,51,34,0,0
35.98742,-121.10932,2023,2023-10-19,2023-10-19,JOLON 1102,Monterey,JOLON 1102,Unknown Cause,FTS,Central Coast,12144,88,7,5,2,0
38.52334,-122.73298,2023,2023-10-19,2023-10-20,FULTON 1107,Sonoma,FULTON 1107,Vegetation,FTS,Sonoma,92120,98,65,52,2,0
40.71278,-122.32697,2023,2023-10-20,2023-10-20,STILLWATER 1101,Shasta,STILLWATER 1101,Company Initiated,FTS,North Valley,140,10,0,0,0,0
39.16533,-121.10907,2023,2023-10-19,2023-10-20,GRASS VALLEY 1103,Nevada,GRASS VALLEY 1103,3rd Party,FTS,Sierra,194319,877,35,22,4,0
39.44941,-123.32689,2023,2023-10-20,2023-10-20,WILLITS 1103,Mendocino,WILLITS 1103,Company Initiated,FTS,Humboldt,33734,76,37,30,0,0
38.34045,-122.3711,2023,2023-10-19,2023-10-20,PUEBLO 2103,Napa,PUEBLO 2103,Unknown Cause,FTS,North Bay,425771,1532,150,111,4,0
35.6447,-120.77637,2023,2023-10-20,2023-10-20,PASO ROBLES 1104,San Luis Obispo,PASO ROBLES 1104,Unknown Cause,FTS,Los Padres,53093,271,13,13,0,0
39.7857,-121.73593,2023,2023-10-20,2023-10-20,NOTRE DAME 1104,Butte,NOTRE DAME 1104,Company Initiated,FTS,North Valley,744,31,1,1,0,0
39.44941,-123.32689,2023,2023-10-20,2023-10-20,WILLITS 1103,Mendocino,WILLITS 1103,Company Initiated,FTS,Humboldt,18144,41,37,30,0,0
40.25402,-123.81824,2023,2023-10-20,2023-10-20,FRUITLAND 1142,Humboldt,FRUITLAND 1142,Unknown Cause,FTS,Humboldt,41325,218,13,8,4,0
39.3031,-123.21265,2023,2023-10-21,2023-10-21,MENDOCINO 1101,Mendocino,MENDOCINO 1101,Animal,HLT,Humboldt,47292,70,58,41,1,0
38.5596,-123.21606,2023,2023-10-21,2023-10-21,FORT ROSS 1121,Sonoma,FORT ROSS 1121,Unknown Cause,FTS,Sonoma,6837,135,5,5,0,0
37.99245,-120.27927,2023,2023-10-21,2023-10-21,CURTIS 1702,Tuolumne,CURTIS 1702,Unknown Cause,FTS,Yosemite,234852,207,119,86,1,0
38.35685,-122.25416,2023,2023-10-21,2023-10-21,PUEBLO 1104,Napa,PUEBLO 1104,Unknown Cause,FTS,North Bay,65140,282,25,18,0,0
36.56623,-121.78285,2023,2023-10-21,2023-10-21,DEL MONTE 2104,Monterey,DEL MONTE 2104,Company Initiated,FTS,Central Coast,50220,60,29,18,0,0
40.03622,-123.72582,2023,2023-10-21,2023-10-21,GARBERVILLE 1101,Humboldt,GARBERVILLE 1101,Unknown Cause,FTS,Humboldt,45540,330,4,2,3,0
38.00314,-122.6105,2023,2023-10-21,2023-10-21,WOODACRE 1102,Marin,WOODACRE 1102,Animal,FTS,North Bay,79833,121,46,34,5,0
38.60848,-121.03643,2023,2023-10-21,2023-10-21,CLARKSVILLE 2103,El Dorado,CLARKSVILLE 2103,3rd Party,FTS,Sierra,29552,115,36,31,4,0
39.40095,-123.37319,2023,2023-10-21,2023-10-21,WILLITS 1104,Mendocino,WILLITS 1104,Unknown Cause,FTS,Humboldt,60923,255,32,22,0,0
35.60818,-118.93159,2023,2023-10-22,2023-10-22,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Animal,FTS,Kern,89,89,0,0,0,0
38.41858,-120.75701,2023,2023-10-21,2023-10-22,MARTELL 1101,Amador,MARTELL 1101,Company Initiated,FTS,Stockton,135491,1077,70,49,0,0
40.1635,-124.0209,2023,2023-10-22,2023-10-22,GARBERVILLE 1102,Humboldt,GARBERVILLE 1102,3rd Party,FTS,Humboldt,172,43,0,0,0,0
38.58834,-122.43888,2023,2023-10-22,2023-10-22,SILVERADO 2104,Napa,SILVERADO 2104,Animal,FTS,North Bay,118454,275,37,28,2,2
38.49886,-122.90255,2023,2023-10-22,2023-10-22,MIRABEL 1102,Sonoma,MIRABEL 1102,Vegetation,FTS,Sonoma,85850,105,49,34,0,0
38.58834,-122.43888,2023,2023-10-22,2023-10-22,SILVERADO 2104,Napa,SILVERADO 2104,Unknown Cause,FTS,North Bay,70216,235,20,10,3,0
38.60348,-122.63487,2023,2023-10-22,2023-10-22,CALISTOGA 1101,Sonoma,CALISTOGA 1101,Unknown Cause,FTS,North Bay,7460,460,0,0,0,0
38.60348,-122.63487,2023,2023-10-22,2023-10-22,CALISTOGA 1101,Sonoma,CALISTOGA 1101,Unknown Cause,FTS,North Bay,53366,656,4,4,0,0
38.60348,-122.63487,2023,2023-10-22,2023-10-22,CALISTOGA 1101,Sonoma,CALISTOGA 1101,Unknown Cause,FTS,North Bay,2964,114,0,0,0,0
38.71583,-120.87777,2023,2023-10-22,2023-10-22,DIAMOND SPRINGS 1107,El Dorado,DIAMOND SPRINGS 1107,Unknown Cause,FTS,Sierra,66150,70,90,62,7,0
38.7382,-120.52569,2023,2023-10-22,2023-10-22,EL DORADO PH 2101,El Dorado,EL DORADO PH 2101,Unknown Cause,FTS,Sierra,19656,18,102,75,2,0
36.98564,-121.8871,2023,2023-10-22,2023-10-22,ROB ROY 2105,Santa Cruz,ROB ROY 2105,Unknown Cause,FTS,Central Coast,36449,137,26,20,1,0
37.95216,-120.42778,2023,2023-10-22,2023-10-22,PEORIA 1705,Tuolumne,PEORIA 1705,Company Initiated,FTS,Yosemite,23738,22,106,79,0,0
35.44776,-120.85516,2023,2023-10-22,2023-10-22,CAYUCOS 1102,San Luis Obispo,CAYUCOS 1102,Vegetation,FTS,Los Padres,5735,164,0,0,0,0
37.89497,-120.58059,2023,2023-10-22,2023-10-22,PEORIA 1704,Tuolumne,PEORIA 1704,Unknown Cause,FTS,Yosemite,345132,114,285,207,1,1
37.88113,-121.64804,2023,2023-10-22,2023-10-22,BRENTWOOD 2105,Contra Costa,BRENTWOOD 2105,Equipment Failure/Involved,FTS,Diablo,71971,476,37,25,4,0
36.97833,-121.83326,2023,2023-10-22,2023-10-23,ROB ROY 2104,Santa Cruz,ROB ROY 2104,Equipment Failure/Involved,FTS,Central Coast,250231,770,180,146,7,0
37.95216,-120.42778,2023,2023-10-22,2023-10-23,PEORIA 1705,Tuolumne,PEORIA 1705,Company Initiated,FTS,Yosemite,376295,409,106,79,0,0
36.97833,-121.83326,2023,2023-10-22,2023-10-23,ROB ROY 2104,Santa Cruz,ROB ROY 2104,Vegetation,FTS,Central Coast,17385,962,24,21,0,0
37.01531,-121.94795,2023,2023-10-23,2023-10-23,PAUL SWEET 2106,Santa Cruz,PAUL SWEET 2106,Unknown Cause,FTS,Central Coast,7735,85,11,11,0,0
38.26607,-122.12373,2023,2023-10-23,2023-10-23,JAMESON 1105,Solano,JAMESON 1105,Unknown Cause,FTS,Sacramento,33950,97,12,6,2,0
37.99499,-121.98065,2023,2023-10-22,2023-10-23,TIDEWATER 2106,Contra Costa,TIDEWATER 2106,Equipment Failure/Involved,FTS,Diablo,346485,1727,138,90,5,0
39.44941,-123.32689,2023,2023-10-23,2023-10-23,WILLITS 1103,Mendocino,WILLITS 1103,Unknown Cause,FTS,Humboldt,15642,222,15,12,0,0
38.81073,-122.99945,2023,2023-10-23,2023-10-23,CLOVERDALE 1102,Sonoma,CLOVERDALE 1102,Vegetation,FTS,Sonoma,44588,153,18,14,0,0
35.60818,-118.93159,2023,2023-10-23,2023-10-23,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,3rd Party,FTS,Kern,14432,451,0,0,0,0
35.98742,-121.10932,2023,2023-10-23,2023-10-23,JOLON 1102,Monterey,JOLON 1102,Unknown Cause,FTS,Central Coast,13938,101,7,5,2,0
36.41879,-121.64567,2023,2023-10-23,2023-10-23,LAURELES 1111,Monterey,LAURELES 1111,Unknown Cause,FTS,Central Coast,167962,680,6,5,0,0
38.75514,-120.938,2023,2023-10-22,2023-10-23,SHINGLE SPRINGS 2109,El Dorado,SHINGLE SPRINGS 2109,Equipment Failure/Involved,FTS,Sierra,154125,1298,45,29,0,0
35.59842,-120.82783,2023,2023-10-23,2023-10-24,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Unknown Cause,FTS,Los Padres,158655,120,42,31,0,0
40.03622,-123.72582,2023,2023-10-24,2023-10-24,GARBERVILLE 1101,Humboldt,GARBERVILLE 1101,Vegetation,FTS,Humboldt,15364,167,2,1,0,0
37.01818,-122.01567,2023,2023-10-23,2023-10-24,CAMP EVERS 2103,Santa Cruz,CAMP EVERS 2103,Vegetation,FTS,Central Coast,59216,664,64,55,2,0
39.44941,-123.32689,2023,2023-10-24,2023-10-24,WILLITS 1103,Mendocino,WILLITS 1103,Company Initiated,FTS,Humboldt,5264,47,10,6,0,0
38.34826,-120.52298,2023,2023-10-24,2023-10-24,WEST POINT 1102,Calaveras,WEST POINT 1102,Unknown Cause,FTS,Stockton,200305,567,49,35,0,0
35.58625,-120.70679,2023,2023-10-24,2023-10-24,TEMPLETON 2112,San Luis Obispo,TEMPLETON 2112,Unknown Cause,FTS,Los Padres,1344,112,0,0,0,0
38.1477,-120.45705,2023,2023-10-24,2023-10-24,FROGTOWN 1701,Calaveras,FROGTOWN 1701,Company Initiated,FTS,Stockton,144812,82,127,97,5,0
35.60818,-118.93159,2023,2023-10-23,2023-10-24,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,3rd Party,FTS,Kern,27258,1761,5,5,0,0
39.25432,-121.17462,2023,2023-10-24,2023-10-24,NARROWS 2102,Nevada,NARROWS 2102,Unknown Cause,FTS,Sierra,207896,175,182,122,6,0
36.84309,-121.53782,2023,2023-10-24,2023-10-24,SAN JUSTO 1101,San Benito,SAN JUSTO 1101,Company Initiated,FTS,Central Coast,1530,9,12,7,0,0
39.46517,-122.52039,2023,2023-10-23,2023-10-24,ELK CREEK 1101,Glenn,ELK CREEK 1101,Equipment Failure/Involved,FTS,North Valley,768322,1360,37,25,3,0
37.16335,-122.00153,2023,2023-10-24,2023-10-24,LOS GATOS 1106,Santa Clara,LOS GATOS 1106,Equipment Failure/Involved,FTS,De Anza,1451922,793,188,148,8,0
38.35556,-122.48963,2023,2023-10-24,2023-10-24,DUNBAR 1101,Sonoma,DUNBAR 1101,Company Initiated,FTS,Sonoma,7102,106,2,1,0,0
36.71051,-118.93965,2023,2023-10-24,2023-10-24,DUNLAP 1102,Tulare,DUNLAP 1102,Unknown Cause,FTS,Fresno,4845,85,0,0,0,0
38.91473,-123.65487,2023,2023-10-24,2023-10-24,POINT ARENA 1101,Mendocino,POINT ARENA 1101,Unknown Cause,FTS,Humboldt,5415,95,3,3,0,0
37.37252,-122.21309,2023,2023-10-24,2023-10-25,MENLO 1102,San Mateo,MENLO 1102,Unknown Cause,FTS,Peninsula,75185,755,4,3,0,0
35.50909,-120.71204,2023,2023-10-25,2023-10-25,TEMPLETON 2111,San Luis Obispo,TEMPLETON 2111,Animal,FTS,Los Padres,158557,79,145,95,7,0
37.95216,-120.42778,2023,2023-10-25,2023-10-25,PEORIA 1705,Tuolumne,PEORIA 1705,Company Initiated,FTS,Yosemite,11713,13,90,70,0,0
36.50205,-121.82946,2023,2023-10-25,2023-10-25,HATTON 1101,Monterey,HATTON 1101,Unknown Cause,FTS,Central Coast,45290,42,53,40,5,0
39.94493,-122.36435,2023,2023-10-25,2023-10-25,CORNING 1102,Tehama,CORNING 1102,Unknown Cause,FTS,North Valley,24703,70,27,22,3,0
36.97833,-121.83326,2023,2023-10-25,2023-10-25,ROB ROY 2104,Santa Cruz,ROB ROY 2104,Company Initiated,FTS,Central Coast,27780,13,180,146,7,0
35.5612,-121.02162,2023,2023-10-25,2023-10-25,PERRY 1101,San Luis Obispo,PERRY 1101,Unknown Cause,FTS,Los Padres,248367,139,69,54,2,0
39.1719,-120.9956,2023,2023-10-25,2023-10-25,BRUNSWICK 1106,Nevada,BRUNSWICK 1106,Company Initiated,FTS,Sacramento,68928,43,31,23,0,0
39.30973,-120.34252,2023,2023-10-25,2023-10-25,SUMMIT 1102,Nevada,SUMMIT 1102,Unknown Cause,FTS,Sierra,45136,217,1,0,0,0
35.00594,-119.81897,2023,2023-10-25,2023-10-25,CUYAMA 1103,Santa Barbara,CUYAMA 1103,Unknown Cause,FTS,Kern,28182,122,14,11,1,0
40.86255,-122.35891,2023,2023-10-25,2023-10-25,ANTLER 1101,Shasta,ANTLER 1101,Vegetation,FTS,North Valley,36530,227,19,11,1,0
39.44231,-121.52461,2023,2023-10-25,2023-10-26,WYANDOTTE 1109,Butte,WYANDOTTE 1109,3rd Party,FTS,North Valley,125614,686,152,108,7,0
39.09817,-123.19547,2023,2023-10-25,2023-10-26,UKIAH 1114,Mendocino,UKIAH 1114,3rd Party,FTS,Humboldt,189063,652,47,28,1,0
36.50548,-121.74494,2023,2023-10-26,2023-10-26,LAURELES 1112,Monterey,LAURELES 1112,Unknown Cause,FTS,Central Coast,97265,252,31,23,2,0
36.57006,-121.70294,2023,2023-10-26,2023-10-26,RESERVATION ROAD 1101,Monterey,RESERVATION ROAD 1101,Unknown Cause,FTS,Central Coast,290895,129,181,135,4,0
38.81265,-121.14835,2023,2023-10-25,2023-10-26,PENRYN 1107,Placer,PENRYN 1107,3rd Party,FTS,Sierra,106721,587,88,57,1,0
38.37534,-120.91677,2023,2023-10-26,2023-10-26,CLAY 1101,Amador,CLAY 1101,3rd Party,FTS,Stockton,79764,46,138,94,3,0
36.63697,-119.32211,2023,2023-10-26,2023-10-26,REEDLEY 1112,Tulare,REEDLEY 1112,Unknown Cause,FTS,Fresno,603,67,0,0,0,0
38.36189,-120.68598,2023,2023-10-26,2023-10-26,ELECTRA 1101,Amador,ELECTRA 1101,Vegetation,FTS,Stockton,143544,316,73,53,0,0
38.81073,-122.99945,2023,2023-10-26,2023-10-26,CLOVERDALE 1102,Sonoma,CLOVERDALE 1102,Company Initiated,FTS,Sonoma,19570,38,34,20,0,0
37.01781,-119.40926,2023,2023-10-26,2023-10-26,AUBERRY 1101,Fresno,AUBERRY 1101,Company Initiated,FTS,Fresno,11242,77,6,4,0,0
37.95216,-120.42778,2023,2023-10-26,2023-10-26,PEORIA 1705,Tuolumne,PEORIA 1705,Unknown Cause,FTS,Yosemite,388548,258,90,72,1,0
37.13796,-121.93208,2023,2023-10-26,2023-10-26,LOS GATOS 1107,Santa Clara,LOS GATOS 1107,Animal,FTS,De Anza,626068,308,132,95,2,0
37.61193,-120.3717,2023,2023-10-26,2023-10-26,MERCED FALLS 1102,Mariposa,MERCED FALLS 1102,Unknown Cause,FTS,Yosemite,98958,226,66,44,3,0
34.94534,-120.2312,2023,2023-10-26,2023-10-27,SISQUOC 1102,Santa Barbara,SISQUOC 1102,Unknown Cause,FTS,Los Padres,55440,792,3,2,0,0
38.97985,-121.10605,2023,2023-10-27,2023-10-27,BELL 1108,Placer,BELL 1108,Animal,FTS,Sierra,55682,146,32,29,0,0
38.27278,-122.42314,2023,2023-10-27,2023-10-27,SONOMA 1105,Sonoma,SONOMA 1105,Unknown Cause,FTS,Sonoma,120280,181,38,26,0,0
37.09614,-122.08156,2023,2023-10-27,2023-10-27,BEN LOMOND 0401,Santa Cruz,BEN LOMOND 0401,Vegetation,FTS,Central Coast,23585,89,19,16,1,0
37.51425,-122.48171,2023,2023-10-27,2023-10-27,HALF MOON BAY 1102,San Mateo,HALF MOON BAY 1102,Company Initiated,FTS,Peninsula,124952,47,167,121,5,1
38.46282,-122.19143,2023,2023-10-27,2023-10-27,MONTICELLO 1101,Napa,MONTICELLO 1101,Unknown Cause,FTS,North Bay,44160,160,15,8,1,0
39.21958,-121.05582,2023,2023-10-28,2023-10-28,BRUNSWICK 1107,Nevada,BRUNSWICK 1107,Animal,FTS,Sacramento,57094,47,69,38,1,0
40.38194,-121.80288,2023,2023-10-28,2023-10-28,VOLTA 1101,Shasta,VOLTA 1101,3rd Party,HLT,North Valley,141,141,0,0,0,0
37.43593,-122.2644,2023,2023-10-27,2023-10-28,WOODSIDE 1104,San Mateo,WOODSIDE 1104,Animal,FTS,Peninsula,637594,961,93,68,6,0
37.98902,-122.56822,2023,2023-10-27,2023-10-28,SAN RAFAEL 1104,Marin,SAN RAFAEL 1104,Unknown Cause,FTS,North Bay,1051182,813,62,40,3,0
37.91454,-121.99919,2023,2023-10-28,2023-10-28,CLAYTON 2215,Contra Costa,CLAYTON 2215,Vegetation,FTS,Diablo,651088,198,343,239,6,0
37.98902,-122.56822,2023,2023-10-28,2023-10-28,SAN RAFAEL 1104,Marin,SAN RAFAEL 1104,Unknown Cause,FTS,North Bay,224031,159,62,40,3,0
38.10669,-122.61283,2023,2023-10-28,2023-10-28,STAFFORD 1102,Marin,STAFFORD 1102,3rd Party,FTS,North Bay,11022,768,1,1,0,0
37.96162,-121.99283,2023,2023-10-28,2023-10-28,CLAYTON 2217,Contra Costa,CLAYTON 2217,Equipment Failure/Involved,FTS,Diablo,1403361,306,381,256,7,0
